#time,id,x[m],y[m],speed[m/s],heading,acc[m/s^2],lastX[pixel],lastY[pixel]
48.00,248,251.68,0.00,16.87,0.00,0.12,306.63,149.11
48.00,249,239.41,1.00,17.11,0.00,-0.09,331.74,116.57
48.00,250,231.38,2.00,17.08,0.00,-0.12,349.24,88.65
48.00,251,219.14,0.00,16.87,0.00,0.11,391.09,128.17
48.00,252,205.49,1.00,17.15,0.00,0.16,427.64,103.08
48.00,253,199.96,2.00,16.99,0.00,-0.16,444.27,80.45
48.00,254,186.22,0.00,16.84,0.00,-0.02,479.08,129.64
48.00,255,171.04,1.00,16.93,0.00,0.12,525.00,115.95
48.00,256,168.94,2.00,16.95,0.00,0.03,537.24,95.61
48.00,257,154.32,0.00,16.90,0.00,-0.05,561.26,152.74
48.00,258,138.29,1.00,16.87,0.00,-0.14,611.19,152.18
48.00,259,138.16,2.00,17.01,0.00,0.07,623.13,132.63
48.00,260,121.17,0.00,17.05,0.00,0.04,637.68,197.75
48.00,261,105.48,1.00,16.73,0.00,0.04,685.23,209.39
48.00,263,87.55,0.00,17.12,0.00,-0.01,700.50,262.11
48.00,264,76.84,2.00,18.14,0.00,0.09,755.91,262.23
48.00,266,52.97,0.00,17.12,0.00,-0.05,745.03,343.11
48.00,265,35.11,1.00,14.81,0.00,0.31,780.95,382.50
48.00,10,32.93,2.00,11.59,0.00,0.17,806.71,393.83
48.00,267,25.92,0.00,15.83,0.00,0.29,763.40,412.40
49.00,200,779.69,0.00,14.37,0.00,0.02,763.75,512.91
49.00,201,778.05,1.00,15.69,0.00,-0.06,785.59,521.61
49.00,202,773.57,2.00,11.45,0.00,-0.18,803.78,548.10
49.00,205,754.13,1.00,15.06,0.00,-0.08,768.40,587.46
49.00,203,753.15,0.00,14.76,0.00,-0.26,746.02,581.93
49.00,204,735.86,1.96,13.29,0.01,-0.46,766.75,644.57
49.00,206,724.45,0.00,15.56,0.00,-0.41,710.94,650.72
49.00,208,718.70,2.00,12.36,0.00,-0.27,740.26,688.82
49.00,207,714.39,1.00,16.53,0.00,-0.25,712.81,687.16
49.00,211,697.34,1.76,15.00,-0.02,0.01,692.78,735.13
49.00,209,692.69,0.00,16.65,0.00,-0.38,655.00,715.41
49.00,210,678.94,1.02,14.96,0.01,-0.35,640.68,756.88
49.00,214,666.33,2.00,13.93,0.00,-2.83,611.36,801.65
49.00,212,659.42,0.00,17.07,0.00,-0.20,581.34,765.64
49.00,213,646.80,1.00,16.96,0.00,-0.12,558.68,800.67
49.00,217,628.42,2.00,17.01,0.00,-1.20,513.24,838.25
49.00,215,625.04,0.00,17.11,0.00,-0.10,494.38,795.40
49.00,216,611.79,1.00,17.31,0.00,-0.13,461.11,823.21
49.00,220,596.18,2.00,17.53,0.00,0.03,415.54,847.25
49.00,218,590.22,0.00,17.09,0.00,-0.09,401.46,800.53
49.00,219,575.54,1.00,17.29,0.00,0.05,357.87,817.42
49.00,223,563.89,2.00,17.63,0.00,-0.03,318.72,831.17
49.00,221,555.89,0.00,16.90,0.00,0.16,312.00,780.61
49.00,222,540.19,1.00,16.99,0.00,0.18,262.93,783.85
49.00,226,529.43,2.00,17.73,0.00,-0.02,213.42,780.88
49.00,224,522.34,0.00,16.52,0.00,0.07,232.94,738.65
49.00,225,506.40,1.00,16.43,0.00,0.26,184.31,728.49
49.00,227,490.29,0.00,16.22,0.00,-0.09,170.21,680.47
49.00,229,488.38,2.00,17.74,0.00,-0.10,130.80,704.65
49.00,228,474.45,1.00,16.01,0.00,-0.06,125.88,658.72
49.00,230,459.33,0.00,16.13,0.00,0.13,125.34,610.96
49.00,232,454.37,2.00,17.83,0.00,-0.09,77.37,616.22
49.00,231,443.79,1.00,15.90,0.00,0.05,87.89,579.89
49.00,233,428.60,0.00,16.18,0.00,0.09,98.81,533.14
49.00,235,420.52,2.00,17.84,0.00,0.03,49.55,517.28
49.00,234,413.69,1.00,15.88,0.00,-0.08,70.13,495.79
49.00,236,397.66,0.00,16.24,0.00,-0.11,91.88,450.62
49.00,238,384.74,2.00,17.73,0.00,0.03,51.72,396.76
49.00,237,383.40,1.00,16.08,0.00,0.04,72.88,409.20
49.00,239,365.55,0.00,16.40,0.00,-0.09,106.14,365.86
49.00,240,353.38,1.00,16.35,0.00,-0.13,95.91,326.42
49.00,241,343.60,2.00,17.52,0.00,0.09,87.44,290.03
49.00,242,333.26,0.00,16.58,0.00,-0.09,141.59,287.01
49.00,243,322.27,1.00,16.57,0.00,0.02,139.67,248.99
49.00,244,311.61,2.00,17.33,0.00,0.01,141.98,209.77
49.00,245,301.26,0.00,16.68,0.00,-0.03,195.28,220.33
49.00,246,289.88,1.00,16.81,0.00,0.08,203.94,182.27
49.00,247,280.47,2.00,17.24,0.00,-0.15,212.83,147.19
49.00,248,268.53,0.00,16.86,0.00,-0.04,265.77,168.29
49.00,249,256.50,1.00,17.05,0.00,-0.13,285.66,132.98
49.00,250,248.49,2.00,17.12,0.00,-0.06,299.21,102.96
49.00,251,236.01,0.00,16.83,0.00,-0.12,346.62,136.30
49.00,252,222.65,1.00,17.16,0.00,0.05,378.68,106.67
49.00,253,216.96,2.00,17.01,0.00,0.07,392.56,81.95
49.00,254,203.06,0.00,16.83,0.00,-0.04,434.10,126.01
49.00,255,188.01,1.00,16.99,0.00,0.07,477.47,106.28
49.00,256,185.88,2.00,16.93,0.00,-0.12,486.89,84.49
49.00,257,171.23,0.00,16.93,0.00,0.07,518.44,137.90
49.00,258,155.17,1.00,16.88,0.00,-0.05,567.94,130.70
49.00,259,155.16,2.00,16.98,0.00,-0.22,576.81,109.59
49.00,260,138.20,0.00,16.99,0.00,-0.14,599.91,172.12
49.00,261,122.25,1.00,16.81,0.00,0.10,649.24,177.73
49.00,263,104.67,0.00,17.15,0.00,0.11,670.67,227.25
49.00,264,95.07,2.00,18.32,0.00,0.04,723.50,217.36
49.00,266,70.13,0.01,17.27,0.00,0.31,725.84,301.37
49.00,265,50.06,1.00,15.11,0.00,0.33,768.91,341.63
49.00,10,44.69,2.00,11.95,0.00,0.32,798.60,359.20
49.00,267,41.83,0.00,16.00,0.00,0.20,754.28,370.83
49.00,270,15.03,1.00,15.43,0.00,0.01,789.43,439.67
49.00,269,14.40,0.00,14.76,0.00,0.18,766.66,442.53
49.00,268,11.46,2.00,11.63,0.00,0.10,813.11,458.84
50.00,202,784.99,2.00,11.40,0.00,-0.01,809.87,513.85
50.00,205,769.20,1.00,15.08,0.00,-0.00,780.73,546.14
50.00,203,767.80,0.00,14.55,0.00,-0.29,757.61,544.30
50.00,204,749.00,2.00,12.99,0.00,-0.26,784.75,608.69
50.00,206,739.88,0.00,15.32,0.00,-0.23,731.73,614.80
50.00,208,731.00,2.00,12.21,0.00,-0.31,760.75,657.39
50.00,207,730.90,1.00,16.45,0.00,-0.16,739.58,648.19
50.00,211,712.33,1.32,14.99,-0.03,0.08,715.38,695.68
50.00,209,709.17,0.00,16.34,0.00,-0.24,686.00,683.71
50.00,210,693.82,1.24,14.76,0.02,-0.35,677.30,733.68
50.00,214,679.70,2.00,13.10,0.00,-0.29,646.65,780.12
50.00,212,676.39,0.00,16.87,0.00,-0.25,620.58,742.46
50.00,213,663.75,1.00,16.96,0.00,0.01,602.69,780.30
50.00,217,644.91,2.00,16.15,-0.00,-0.60,561.87,823.82
50.00,215,642.20,0.00,17.17,0.00,-0.00,538.76,783.53
50.00,216,628.63,1.00,15.93,0.00,-1.69,509.39,815.64
50.00,220,613.64,2.00,17.39,0.00,-0.28,468.68,845.50
50.00,218,607.31,0.00,17.12,0.00,0.19,447.25,801.23
50.00,219,592.87,1.00,17.28,0.00,-0.25,407.00,823.90
50.00,223,581.50,2.00,17.60,0.00,-0.06,371.00,843.02
50.00,221,572.80,0.00,16.91,0.00,-0.00,355.42,793.48
50.00,222,557.24,1.00,17.10,0.00,0.14,307.54,803.37
50.00,226,547.13,2.00,17.68,0.00,-0.02,259.95,808.02
50.00,224,538.93,0.00,16.63,0.00,-0.00,270.67,762.04
50.00,225,522.91,1.00,16.59,0.00,0.16,220.93,758.21
50.00,227,506.53,0.00,16.26,0.00,0.04,200.20,711.98
50.00,229,506.15,2.00,17.76,0.00,-0.18,167.59,744.22
50.00,228,490.51,1.00,16.09,0.00,-0.02,153.09,695.70
50.00,230,475.47,0.00,16.15,0.00,0.06,146.61,648.59
50.00,232,472.23,2.00,17.89,0.00,-0.05,102.41,664.41
50.00,231,459.68,1.00,15.87,0.00,-0.09,105.22,621.96
50.00,233,444.75,0.00,16.15,0.00,0.07,110.38,574.84
50.00,235,438.39,2.00,17.89,0.00,-0.14,60.91,570.41
50.00,234,429.57,1.00,15.88,0.00,-0.11,77.00,540.70
50.00,236,413.87,0.00,16.19,0.00,-0.01,92.98,494.07
50.00,238,402.51,2.00,17.81,0.00,0.06,46.04,450.47
50.00,237,399.44,1.00,16.02,0.00,0.02,68.83,454.94
50.00,239,381.96,0.00,16.40,0.00,-0.09,96.16,408.67
50.00,240,369.66,1.00,16.22,0.00,-0.15,80.96,370.63
50.00,241,361.10,2.00,17.51,0.00,0.01,66.67,339.05
50.00,242,349.84,0.00,16.54,0.00,-0.15,120.87,326.34
50.00,243,338.83,1.00,16.50,0.00,-0.23,114.01,288.82
50.00,244,328.97,2.00,17.38,0.00,-0.13,109.84,251.64
50.00,245,317.94,0.00,16.65,0.00,-0.04,165.17,253.39
50.00,246,306.68,1.00,16.77,0.00,-0.20,168.50,214.76
50.00,247,297.71,2.00,17.29,0.00,0.12,171.68,179.69
50.00,248,285.37,0.00,16.83,0.00,-0.04,227.83,192.75
50.00,249,273.58,1.00,17.09,0.00,0.02,242.26,155.45
50.00,250,265.62,2.00,17.13,0.00,-0.10,251.51,123.94
50.00,251,252.84,0.00,16.82,0.00,-0.11,303.74,150.25
50.00,252,239.83,1.00,17.19,0.00,0.08,330.63,116.88
50.00,253,233.97,2.00,17.00,0.00,-0.12,341.51,90.39
50.00,254,219.87,0.00,16.83,0.00,0.05,389.12,128.40
50.00,255,205.08,1.00,17.13,0.00,0.16,428.81,103.08
50.00,256,202.84,2.00,16.95,0.00,-0.05,435.47,80.22
50.00,257,188.16,0.00,16.89,0.00,-0.09,473.98,128.92
50.00,259,172.12,2.00,16.95,0.00,-0.17,527.91,93.01
50.00,258,172.07,1.00,16.93,0.00,-0.04,522.16,115.18
50.00,260,155.21,0.00,17.03,0.00,-0.09,559.10,151.84
50.00,261,139.07,1.00,16.84,0.00,-0.02,609.22,151.04
50.00,263,121.76,0.00,17.07,0.00,0.08,636.44,196.79
50.00,264,113.49,2.00,18.53,0.00,0.18,684.54,177.22
50.00,266,87.48,0.18,17.43,0.02,0.06,704.02,259.93
50.00,265,65.30,1.00,15.34,0.00,0.14,751.75,301.68
50.00,267,57.96,0.00,16.26,0.00,0.26,739.81,330.26
50.00,10,56.80,2.00,12.32,0.00,0.39,786.94,324.46
50.00,270,30.47,1.00,15.47,0.00,0.10,783.78,395.87
50.00,269,29.24,0.00,14.95,0.00,0.33,761.84,403.15
50.00,268,23.09,2.00,11.65,0.00,-0.06,811.02,423.53
50.00,200,2.39,0.00,14.42,0.00,0.14,767.17,474.53
50.00,201,2.00,1.00,15.58,0.00,-0.14,790.00,477.06
51.00,205,784.27,1.00,15.07,0.00,0.11,788.04,503.62
51.00,203,782.30,0.00,14.48,0.00,0.01,764.69,506.04
51.00,204,761.86,2.00,12.71,0.00,-0.27,797.70,571.59
51.00,206,755.03,0.00,15.00,0.00,-0.12,747.71,577.30
51.00,207,747.28,1.00,16.33,0.00,-0.03,760.91,606.34
51.00,208,743.13,2.00,12.03,0.00,-0.32,777.86,624.55
51.00,211,727.31,1.04,14.97,-0.01,-0.12,735.54,656.77
51.00,209,725.37,0.00,16.05,0.00,-0.28,712.17,648.86
51.00,210,708.43,1.68,14.48,0.03,-0.22,714.50,709.59
51.00,212,693.20,0.00,16.75,0.00,-0.08,655.99,714.51
51.00,214,692.64,2.00,12.85,0.00,-0.23,678.06,756.08
51.00,213,680.73,1.00,16.98,0.00,0.08,643.62,754.17
51.00,217,660.89,1.82,15.84,-0.02,-0.21,604.67,800.53
51.00,215,659.35,0.00,17.13,0.00,0.06,581.16,765.73
51.00,216,644.09,0.99,15.29,-0.00,-0.10,552.25,802.94
51.00,220,630.95,2.00,17.23,0.00,-0.24,520.68,836.51
51.00,218,624.10,0.00,16.00,0.00,-1.67,492.40,795.78
51.00,219,610.05,1.00,17.20,0.00,0.22,456.24,823.61
51.00,223,599.09,2.00,17.55,0.00,-0.14,424.35,847.47
51.00,221,589.73,0.00,16.93,0.00,-0.12,400.24,800.43
51.00,222,574.35,1.00,17.14,0.00,0.08,354.62,816.75
51.00,226,564.84,2.00,17.74,0.00,0.06,309.82,828.37
51.00,224,555.60,0.00,16.67,0.00,-0.06,311.36,780.37
51.00,225,539.56,1.00,16.73,0.00,0.17,261.45,783.08
51.00,229,523.93,2.00,17.79,0.00,0.03,209.61,778.26
51.00,227,522.84,0.00,16.37,0.00,0.06,234.10,739.47
51.00,228,506.64,1.00,16.19,0.00,0.18,184.93,729.06
51.00,230,491.67,0.00,16.23,0.00,-0.01,172.60,683.30
51.00,232,490.08,2.00,17.84,0.00,-0.07,134.04,708.61
51.00,231,475.56,1.00,15.93,0.00,0.11,127.65,661.45
51.00,233,460.90,0.00,16.16,0.00,-0.03,127.18,614.71
51.00,235,456.26,2.00,17.88,0.00,-0.07,79.68,621.46
51.00,234,445.43,1.00,15.84,0.00,-0.06,89.44,584.36
51.00,236,430.02,0.00,16.12,0.00,-0.14,99.61,536.86
51.00,238,420.35,2.00,17.85,0.00,-0.14,47.99,504.67
51.00,237,415.44,1.00,15.95,0.00,-0.14,70.61,500.73
51.00,239,398.31,0.00,16.33,0.00,0.01,91.82,452.32
51.00,240,385.83,1.00,16.10,0.00,-0.21,71.90,416.05
51.00,241,378.67,2.00,17.65,0.00,0.15,52.86,390.62
51.00,242,366.39,0.00,16.57,0.00,0.02,105.52,367.94
51.00,243,355.27,1.00,16.36,0.00,-0.20,93.89,331.43
51.00,244,346.34,2.00,17.40,0.00,0.05,83.71,297.57
51.00,245,334.59,0.00,16.63,0.00,-0.18,139.75,290.05
51.00,246,323.39,1.00,16.68,0.00,-0.15,137.81,251.52
51.00,247,315.03,2.00,17.31,0.00,-0.07,135.20,217.67
51.00,248,302.21,0.00,16.82,0.00,0.01,193.50,222.05
51.00,249,290.65,1.00,16.99,0.00,-0.15,202.31,183.58
51.00,250,282.78,2.00,17.19,0.00,-0.04,207.04,151.23
51.00,251,269.65,0.00,16.85,0.00,0.14,263.14,169.77
51.00,252,257.02,1.00,17.19,0.00,0.05,284.36,133.55
51.00,253,251.04,2.00,17.10,0.00,-0.12,291.94,105.67
51.00,254,236.71,0.00,16.84,0.00,0.02,344.78,136.77
51.00,255,222.23,1.00,17.17,0.00,0.03,379.88,106.50
51.00,256,219.81,2.00,16.96,0.00,-0.14,383.92,82.88
51.00,257,205.02,0.00,16.82,0.00,-0.14,428.87,125.98
51.00,258,189.07,1.00,17.06,0.00,0.09,474.48,105.89
51.00,259,189.07,2.00,16.92,0.00,-0.13,477.26,83.16
51.00,260,172.23,0.00,16.98,0.00,-0.06,515.90,137.22
51.00,261,155.94,1.00,16.89,0.00,-0.07,565.88,129.86
51.00,263,138.82,0.00,17.07,0.00,0.01,598.50,171.30
51.00,264,132.12,2.00,18.69,0.00,-0.00,639.63,142.84
51.00,266,105.01,0.59,17.60,0.03,0.06,679.93,217.22
51.00,265,80.74,1.00,15.54,0.00,0.17,729.58,263.62
51.00,267,74.35,0.00,16.52,0.00,0.27,719.93,291.25
51.00,10,69.33,2.00,12.74,0.00,0.41,771.45,289.90
51.00,270,45.98,1.00,15.53,0.00,-0.01,772.77,352.93
51.00,269,44.30,0.00,15.17,0.00,0.12,752.27,364.07
51.00,268,34.85,2.00,11.87,0.00,0.18,805.63,388.27
51.00,201,17.56,1.00,15.54,0.00,-0.15,788.88,432.53
51.00,200,16.82,0.00,14.48,0.00,0.08,766.18,435.90
51.00,202,4.62,2.00,11.30,0.00,0.04,812.85,478.52
